,Smiles
25560,CC(C)NC[C@@H](O)COc1cccc2ccccc12
25561,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
25562,C#CCOC(=O)C1=CCCN(C)C1
25563,Cc1cc(C)n2nc(CC3=C(O)CC(CCc4ccc(C(C)(C)C#N)c(Cl)c4)(C4CCCC4)OC3=O)nc2n1
25564,O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3F)CCC2)n1
25565,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1
25566,CC1(C)CN2CCNCc3cccc1c32
25567,CC(C(c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C
25568,C#CCSc1nnc(-c2cc3c(C(F)(F)F)nn(C)c3s2)n1C
25569,COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)cc(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1
25570,CS(=O)(=O)O.CSc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2
25571,CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCN2CCCCc3nc(C)c(C)cc32)C=C[C@@H]1Oc1ccc(OC)cc1
25572,Cc1cc(C(C)(C)C)cc(CNC2CCCCC2)c1O
25573,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1
25574,CNCCCCCCCCSc1nc(C(C)C)ccc1C(=O)c1cccs1.O=C(O)CC(=O)O
25575,Cc1ccccc1-c1nccc(NCc2cccs2)n1
25576,Clc1ccccc1-c1cc(NCc2ccccc2)ncn1
25577,CN1CCN(c2ncc3ncc(=O)n(CCc4ccccc4)c3n2)CC1
25578,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1
25579,C=CCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
25580,S=C(Nc1ccccc1)Nc1ccccc1C#Cc1ccccc1
25581,COc1ccc(-n2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N(C)C)nc32)cc1
25582,C=C1C(=O)C=C2CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]12
25583,C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1
25584,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
25585,O=C(CC(=O)c1ccccc1)O[C@H]1CN2CCC1CC2
25586,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
25587,N=C(N)NC(=N)Nc1cccc(Cl)c1
25588,CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@H]3CCCO3)c2n1
25589,COc1ccccc1-c1cncnc1Nc1ccccc1
25590,c1cc(CN2CC3(CCNCC3)C2)ccn1
25591,COc1cccc(-c2nc(N(C)C)c3ccccc3n2)c1
25592,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1.CS(=O)(=O)O
25593,COc1ccccc1CNc1ncnc2ccc(-c3ccccc3OC)cc12
25594,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
25595,Cc1ccccc1-c1cc(N(C)C)ncn1
25596,CCc1ccc(CCN2CCCCC2)nc1
25597,c1cc(-c2sc(-c3ccncc3)c(-c3ccncc3)c2-c2ccncc2)ccn1
25598,CN(C)Cc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1
25599,O=C(c1csnn1)N1CCC2(CCCN(c3ccncc3)C2)CC1
25600,N=C(N)NCCNOS(=O)c1cccc2cnccc12
25601,N#Cc1ccc(CN2CCCC3(CCN(C(=O)c4cnccn4)CC3)C2)cc1
25602,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
25603,C=CC[C@@H]1C=C[C@H](Oc2ccc(C)cc2)[C@H](COC(=O)NCc2cccc3ccccc23)O1
25604,COc1ccccc1CNc1cc(-c2ccccc2C(F)(F)F)ncn1
25605,COc1ccc(Oc2ncc3nc(C)c(=O)n(Cc4ccc(F)cc4)c3n2)cc1
25606,COc1cccc(-c2oc3ccccc3c(=O)c2O)c1
25607,CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1
25608,COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(OC)nc21
25609,COCC(=O)N1CCC2(CC1)CCN(c1ccncc1)CC2
25610,COc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1
25611,CCS(=O)(=O)N(C)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O
25612,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
25613,Cc1c2c(n3c1CCCNC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O
25614,CS(=O)(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1
25615,c1cc(N2CCCC3(CCNCC3)C2)ccn1
25616,COc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1
25617,Cc1ccc2nc(N/N=C\c3cccc(C)n3)cc(C)c2c1
25618,O=C(CCN1CCCCC1)N1CCc2c([nH]c3ccccc23)[C@H]1c1cccnc1
25619,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1
25620,COC(=O)C1CC1C(NC(=O)[C@H]1CCCCN1)c1ccccc1
25621,COc1ccc(C(=O)N2CCC3(CCCN(Cc4ccccc4)C3)CC2)cc1
25622,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O
25623,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
25624,NNc1nncc2ccccc12
25625,CN(C)c1ccc(-c2nccc(NCCN3CCOCC3)n2)cc1
25626,Cc1cccc(C)c1OC[C@H](C)N
25627,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
25628,C1CCC(/N=C(\NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1.Cl
25629,O=c1c2ccccc2[se]n1-c1ccccc1
25630,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1
25631,CN(C)Cc1ccccc1-c1cncnc1Nc1ccncc1
25632,C[N+](C)(C)CC#CCN1CCCC1=O
25633,C[C@]1(CC(=O)O)O[C@H]2CCCCC[C@H]2O1.NCc1ccccc1
25634,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
25635,Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1.[Na+]
25636,FC(F)(F)c1ccccc1-c1nccc(NCc2ccccc2)n1
25637,COc1ccc(CNc2ccnc(-c3cccnc3)n2)c(OC)c1
25638,C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21
25639,Clc1ccccc1CN1CCc2sccc2C1
25640,COC(=O)[C@H](Cc1ccccc1)NC(=O)C/C=C\[C@@H](C)[C@@H](CO)OC
25641,CN(C)c1ccc2nc3c(C(=O)O)cc(=O)c(O)c-3oc2c1
25642,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
25643,O=C(c1ccncc1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
25644,CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21
25645,CN(C)c1ccc(-c2ccc3ncnc(-n4ccnc4)c3c2)cc1
25646,COc1cccc([C@H]2Oc3ccc(OC)cc3/C(=N\OC[C@@H](O)[C@@H]3O[C@@H]4OC(C)(C)O[C@@H]4[C@H]3O)[C@@H]2O)c1
25647,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO
25648,COc1ccc(OC)c(NC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)c1
25649,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C)c3n2)cc1
25650,Cc1ccc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c3cccnc23)c(C)c1
25651,COC(OC)[C@@H](C)[C@H](OC)[C@@H](C)[C@H](OC)c1ccccc1
25652,CC(=O)O[C@]1(C)N=NC2(CCCCC2)O1
25653,CCN1C[C@@]2(COC)CC[C@H](OC)[C@]34[C@@H]1[C@@]1(OCO[C@@]15C[C@@H](OC)[C@H]1C[C@H]3[C@H]5[C@@H]1OC)[C@H](O)[C@@H]24
25654,CC(C)NC[C@H](O)c1cc(O)cc(O)c1
25655,COC(=O)C1=CCCN(C)C1
25656,CCSc1nc(O)c2c(n1)N=C(C)/C(=C(/O)OC(C)C)C2c1ccncc1
25657,CSc1nc(C)c(CCOC(=O)c2cccc(C)c2)c(O)n1
25658,CCN(CC)CCNC(=O)c1ccc(N)cc1
25659,CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1
25660,CCOC(=O)Cn1nc(C)n(-c2ccc(C)cc2)c1=O
25661,CN1C(C)(C)CCCC1(C)C.O=C(O)C(O)C(O)C(=O)O
25662,C[N+]1(C)CCN(c2ccccc2)CC1
25663,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1
25664,Oc1ccccc1C(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1
25665,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CN1[C@@H](c2ccccc2)C/C(=N\O)C[C@H]1c1ccccc1
25666,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
25667,COc1ccc2nc(COc3ccc(C[14CH]4SC(=O)NC4=O)cc3)n(C)c2c1.Cl
25668,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1
25669,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
25670,C=CC1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
25671,CC(=O)N[C@@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@@H](CO)[C@@H](O)[C@@H]1O
25672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
25673,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1
25674,CCN1CCCCC(=N/O)/C(=N\O)CCCC1
25675,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccoc5)cc34)c2c1
25676,CN(C(=O)Cc1ccccc1)[C@@H]1CC[C@@]2(CCCO2)C[C@H]1N1CCCC1
25677,Clc1ccc(CSc2nccn2Cc2ccccc2)cc1
25678,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
25679,Cc1ccc(S(=O)(=O)OC[C@@H]2CN3[C@H](c4ccc(Br)cc4)[C@H](C)CC[C@H]3C(=O)O2)cc1
25680,CSC(=N)N.CSC(=N)N.O=S(=O)(O)O
25681,CN1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1
25682,NCCc1ccc(O)c(O)c1
25683,c1ccc([C@H]2NCCc3c2[nH]c2ccccc32)cc1
25684,Oc1ccccc1C1Nc2cccc3cccc(c23)N1
25685,Cc1cc(O)c(C(C)C)cc1/N=C\c1ccccc1O
25686,Cc1ccc2c(c1)N(CC(=O)NCc1cccs1)C(=O)C(C)O2
25687,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1
25688,Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2NCc2cccnc2)cc1Cl
25689,COc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2
25690,Cc1ccc(C)c(S(=O)(=O)N2CCC(c3nc(O)c4nnn(Cc5ccc(F)cc5)c4n3)CC2)c1
25691,c1ccc2nc(C3=NCCN3)ccc2c1
25692,Cc1cccc(C)c1OCC(O)CNC(C)(C)C.Cl
25693,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
25694,CN1C[C@@H](CS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21
25695,COc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)cc1CN1CCN(c2ccc(F)cc2)CC1
25696,CCO
25697,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
25698,CCC(C)N1C(=O)C2C(C(=O)Nc3cccc(OC)c3)C3C=CC2(O3)C1C(=O)NC1CCCCC1C
25699,COCCNC(=O)[C@H](C)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
25700,CC(C)NC[C@@H](O)COc1cccc2ccccc12
25701,CCCC[C@@H]1C[C@H]1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1
25702,COc1ccc(CCNC(=O)C2CCCN(Cc3nc(-c4cccc(Cl)c4)oc3C)C2)cc1OC
25703,O=C1C(Cl)=C(Sc2nnc3c4ccccc4c4ccccc4c3n2)C(=O)c2ccccc21
25704,Cn1c(=O)c(C(=O)CN2CCOCC2)c(N)n(Cc2ccccc2)c1=O
25705,NC(=O)c1cccnc1
25706,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1
25707,Cc1noc(C)c1-c1nccc(-n2ccnc2)n1
25708,N#Cc1c(N2CCCCC2)nc(N)c2c(N)nc3c(c12)CC(c1ccccc1)O3
25709,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1
25710,CCc1cccc(-n2cc(C3CCN(C(=O)OC(C)(C)C)CC3)c(C(=O)Nc3ccc(F)cc3)n2)c1
25711,CN(Cc1ccco1)c1ncncc1-c1cccc(NS(C)(=O)=O)c1
25712,O=C(CN1CCc2ccccc21)NC(=O)NCc1ccco1
25713,CC(C)[C@H](N)c1nnc(SC/C=C/c2ccccc2)o1.Cl
25714,O=C(NCCc1ccccc1)c1noc2c1CCc1ccccc1-2
25715,Cc1ccccc1OCC(O)Cn1c2ccccc2c2ccccc21
25716,CC1CCCN(CCCNC(=O)C2CC(=O)N(c3ccc(F)c(Cl)c3)C2)C1
25717,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1
25718,Cc1ccc(Nc2nc(-c3c(C)nc4ncccn34)cs2)cc1
25719,COc1ccc(-c2nc(-c3cc([N+](=O)[O-])ccc3C)c(-c3ccccc3)[nH]2)cc1O
25720,C=CCN1CCc2cc(O)c(O)cc2[C@H](c2ccccc2)C1
25721,COc1ccccc1N1CCN(C[C@@H](O)COc2cccc3ccccc23)CC1
25722,Cc1ccc(C(=O)NNC(=O)CSc2nnc(-c3ccncc3)n2-c2ccc(C)cc2)cc1
25723,CCN1CCN(S(=O)(=O)c2ccc(Cl)nc2)CC1
25724,O=C(Nc1cccc(F)c1)N1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1
25725,Clc1ccc(Cl)c(SCCCN2CCNCC2)c1
25726,CCCN1C[C@@H](CSC)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.CS(=O)(=O)O
25727,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O
25728,O=C(c1cnccn1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
25729,Fc1ccc(Nc2ccnc(-c3ccoc3)n2)cc1
25730,Cc1noc(C)c1-c1ccc2ncnc(NCc3ccccc3)c2c1
25731,c1cnc(N2CCCC3(CCNCC3)C2)nc1
25732,COc1cc(C[C@H](C)N)c(OC)cc1I
25733,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
25734,N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1
25735,CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1
25736,N=C(N)NC(=N)NCCc1ccccc1
25737,Cc1ccccc1/N=C/NO
25738,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
25739,CNCCCN1c2ccccc2CCc2ccccc21
25740,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2C)cc1
25741,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1cc(-n2ccnc2C)cs1
25742,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
25743,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12
25744,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12
25745,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
25746,CNNCc1ccc(C(=O)NC(C)C)cc1
25747,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
25748,CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
25749,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
25750,COc1ccc(C(C)=O)cc1CSc1nc2ccccc2n1CC(=O)O
25751,COc1ccc(C(=O)N2CCN(c3ccc(C)cn3)CC2)cc1C#Cc1ccccc1
25752,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(F)cc1F
25754,Sc1ncnc2nc[nH]c12
25755,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
25756,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
25757,CCCCc1nc2c(c3c1CC(C)OC3)CN(CCOc1ccccc1)CC2
25758,CCNc1ncc2nc(-c3cccs3)c(=O)n(CCc3ccccc3)c2n1
25759,Cc1cccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c1
25760,c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
25761,Oc1ccc2ccccc2c1CN(Cc1c(O)ccc2ccccc12)C1CCCCC1
25762,O=S(=O)(NCCNC/C=C\c1ccc(Br)cc1)c1cccc2cnccc12
25763,C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1
25764,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3n[nH]c4c(C(C)(C)O)cccc34)nc12
25765,CN(C)CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1C
25766,c1cn(-c2ccnc(-c3ccc4c(c3)OCO4)n2)cn1
25767,COC(=O)NC(/C(C(=O)OC)=C(\C)NCc1ccccc1)c1ccc2ccccc2c1
25768,CN(C)c1ncnc2c1ncn2CCn1cnc2c(N(C)C)ncnc21
25769,Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1
25770,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
25771,C[C@H]1COC(=O)[C@H]2CCCN2C(=O)[C@@H](C)COC(=O)[C@H]2CCCN2C1=O
25772,N=C(N)c1ccc(/N=N\c2c(O)ccc3c2[nH]c2ccccc23)cc1
25773,Cc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1
25774,CC(C)NCC[C@@H](O)c1cc2ccccc2o1
25775,O=C(c1csnn1)N1CCC2(CC1)CN(Cc1ccncc1)C2
25776,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21
25777,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(C3CC3)c2n1
25778,Oc1ccc(Cl)cc1/C=N\c1cnc2ccccc2c1
25779,CN1[C@@H]2CC[C@H]1CC(O[C@@H](c1ccccc1)c1ccc(Cl)cc1)C2
25780,CC(C)c1ccc(Cn2ccc3c4c(N)nc(NC5CC5)nc4ccc32)cc1
25781,Cn1cnc2c(NC3CCCC3)ncnc21
25782,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
25783,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
25784,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
25785,C[C@H](C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1
25786,COc1cccc(-c2nccc(NCc3ccc(OC)cc3OC)n2)c1
25787,CCS(=O)(=O)c1ccc2[nH]c(Oc3ccc(-c4ccccc4)cn3)nc2c1
25788,COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1
25789,c1ccc2oc(C3=NCCN3)cc2c1
25790,N[N-][C+]1c2ccccc2N[C@H]1OC(=O)Nc1cccc(Cl)c1
25791,COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C(F)(F)F)ncn3)c2c1
25792,COc1cccc(Cn2c(=O)c(-c3ccc(F)cc3)nc3cncnc32)c1
25793,CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@H]4C(=O)N(c5ccc(F)cc5F)C(=O)[C@@H]4CC[C@@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
25794,COc1ccc(CNc2ccnc(-c3ccccc3Cl)n2)c(OC)c1
25795,CC(C)c1cc(CN(C)C)c(O)c(C(C)(C)C)c1
25796,Cc1noc(C)c1-c1nc(N(C)C)c2ccccc2n1
25797,CN(C)Cc1ccccc1-c1cncnc1NC1CC1
25798,COc1ccccc1CNc1cc(-c2ccccc2C)ncn1
25799,C[N+]1(CCN[N+]2(C)CCCCC2)CCc2ccccc2C1
25800,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
25801,CC(=O)OCC1OC(C#Cc2ccc(Cl)cc2)C=CC1OC(C)=O
25802,c1cncc(CNc2nc(-c3cccnc3)nc3ccccc23)c1
25803,COCC(=O)N1CCC[C@@]2(CCN(Cc3ccccc3OC)C2)C1
25804,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@H]3CCCN3C(=O)[C@@H](Cc3ccccc3)N2C1=O
25805,COc1ccccc1CCn1c(=O)c(-c2cccc(Cl)c2)nc2cncnc21
25806,Cc1nc2cnc(N3CCN(C)CC3)nc2n(CCc2ccccc2)c1=O
25807,Cc1cnc(CNc2ccnc(-c3ccccc3CN(C)C)n2)cn1
25808,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1
25809,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(C(F)(F)F)cc3)CC2)NC(=O)NC1=O
25810,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
25811,CCN(CC)C(c1cccc(Nc2ccnc3cc(Cl)ccc23)c1)c1nnnn1C(C)(C)C
25812,O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2ccc(F)c(F)c2[nH]1
25813,O=C(Nc1ccc2nc(SCc3ccc(Cl)cc3)sc2c1)c1ccccc1C(=O)N1CCOCC1
25814,O=C1CCCC=C1[C@@H](O)COCc1ccccc1
25815,Cc1ccc(C(NCCNc2ccnc3cc(Cl)ccc23)c2nnnn2C(C)(C)C)cc1
25816,O=C(NCC1CCCO1)c1ccc2c(=O)n(Cc3ccco3)c(SCC(=O)N3CCCC3)nc2c1
25817,CN(C)S(=O)(=O)Oc1cccc(C(=O)Nc2ccc(Cl)c(Cl)c2)c1
25818,O=C(Nc1cccnc1Cl)C1c2ccccc2Oc2ccccc21
25819,Cc1ccccc1S(=O)(=O)Oc1ccccc1C(=O)Oc1ccccc1
25820,O=C(c1cnccn1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1
25821,N=C(N)NC[C@@H]1CCCCCCN1.O=S(=O)(O)O
25822,C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1
25823,O=C(Nc1ccccc1)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1
25824,C1CCc2c(nc3nnnn3c2NC2CCCC2)C1
25825,O=C(Nc1cccc(F)c1)N1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1
25826,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1
25827,C=CCn1c(CCC(=O)O)ccc1-c1ccc(F)cc1
25828,CCOc1ccc(-n2c(O)nnc2SCC(=O)Nc2ccccc2C)cc1
25829,CC12CCC(C(=O)Nc3ncc([N+](=O)[O-])s3)(OC1=O)C2(C)C
25830,O=C(CC(=O)NN=C1CCCC1)NCCc1ccccc1
25831,CN1CCN(c2nc(N(C)C)oc(=O)c2C#N)CC1
25832,O=C(COc1ccc(Cl)cc1)NCCC1=CCCCC1
25833,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
25834,CCCC/C=C/C(NC(=O)Oc1cccc(C(F)(F)F)c1)c1ccccc1
25835,COc1ccc(-c2csc(-c3nc4c(=O)n(C)c(=O)nc-4n(C)n3)c2)cc1OC
25836,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
25837,C[C@@H]1CCCN(C[C@@H](O)CN2CCCc3ccccc32)C1
25838,O=c1cnc2cncnc2n1Cc1ccccc1Cl
25839,CCCN[C@@H]1CCc2c(OC)cccc2[C@@H]1C
25840,COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N4CCNCC4)nc32)c1
25841,CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2
25842,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
25843,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2
25844,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
25845,C[C@H](N)C1CCC(C(=O)Nc2ccncc2)CC1
25846,Cc1c(Cc2cccc(NS(N)(=O)=O)c2F)c(=O)oc2cc(OC(=O)N(C)C)c(F)cc12
25847,COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1
25848,c1csc(CNc2cc(-c3ccoc3)ncn2)c1
25849,NCCCCN
25850,CCS(=O)(=O)N1CCC(C(=O)NCc2ccco2)CC1
25851,Cc1ccc(C(=O)NC(=S)NCC2CCCO2)cc1
25852,Nc1nc(-c2cc(-c3cccc4ccccc34)nc(N)n2)cc(-c2cccc3ccccc23)n1
25853,Oc1ccc(Cn2c(-c3ccc(O)cc3)nc3ccccc32)cc1
